DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
6/29/2021,AF,1/18/2022,NA,NA,,C105,Control,A,9,C105-A09,6,0,N,N,O. lignaria,3,9.03,Larvae,Larvae,NA,52.6,NA,Nest: counted 6 cells with pollen stains between mud wall remnants.,"Had spun coccon, but was not developed",,,,
6/29/2021,AF,1/18/2022,NA,NA,,C105,Control,A,9,C105-A09,6,0,N,N,O. lignaria,4,9.04,Pupae,Pupae,F,27.2,NA,Nest: counted 6 cells with pollen stains between mud wall remnants.,,,,,
6/29/2021,AF,1/18/2022,NA,NA,,C105,Control,A,9,C105-A09,6,0,N,N,O. lignaria,5,9.05,Pupae,Pupae,F,50.8,NA,Nest: counted 6 cells with pollen stains between mud wall remnants.,,,,,
6/29/2021,AF,1/18/2022,NA,NA,,C105,Control,A,9,C105-A09,6,0,N,N,O. lignaria,6,9.06,Monodontomerus spp.,Larvae,NA,NA,NA,Nest: counted 6 cells with pollen stains between mud wall remnants.,"A bunch of parasites in it, about 30-35. Impossible to tell now (4/3/23). No mention of parasites. Changed life stage to pupae (no larvae found) . 2/17/24 there are a lot of tiny larvae in envelope, probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp. and deleted mass (54.7)",,,,
6/29/2021,AF,2/18/2022,NA,NA,,C105,Control,A,18,C105-A18,4,0,Y,N,O. lignaria,1,18.01,Pupae,Pupae,M,26.4,NA,,,,,,Think there are 5 cells. I don't think I was counting cell in the back 
6/29/2021,AF,2/18/2022,NA,NA,,C105,Control,A,18,C105-A18,4,0,Y,N,O. lignaria,2,18.02,Pupae,Pupae,M,26.8,NA,,,,,,Think there are 5 cells. I don't think I was counting cell in the back 
6/29/2021,AF,2/18/2022,NA,NA,,C105,Control,A,18,C105-A18,4,0,Y,N,O. lignaria,3,18.03,Pupae,Pupae,F,39,NA,,,,,,Think there are 5 cells. I don't think I was counting cell in the back 
6/29/2021,,,,,,C105,Control,A,18,C105-A18,4,0,Y,N,O. lignaria,4,18.04,Empty,NA,NA,NA,NA,,"Nest: 5 pollen stains, but no pollen balls. Collected?",,,,Think there are 5 cells. I don't think I was counting cell in the back 
6/29/2021,AF,3/2/2022,NA,NA,,C105,Control,A,19,C105-A19,5,0,Y,N,O. lignaria,1,19.01,Pupae,Pupae,M,23.8,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,C105,Control,A,19,C105-A19,5,0,Y,N,O. lignaria,2,19.02,Pupae,Pupae,M,25.2,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,C105,Control,A,19,C105-A19,5,0,Y,N,O. lignaria,3,19.03,Pupae,Pupae,M,29.9,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,C105,Control,A,19,C105-A19,5,0,Y,N,O. lignaria,4,19.04,Pupae,Pupae,M,28.2,NA,,,,,,
6/29/2021,AF,3/2/2022,NA,NA,,C105,Control,A,19,C105-A19,5,0,Y,N,O. lignaria,5,19.05,Monodontomerus spp.,Larvae,NA,NA,NA,,"About 20 parasites in cocoon. Impossible to tell now (4/3/23). No mention of parasites from 10/4/21. Changed life stage to pupae (no larvae found). 2/17/24 there are a lot of tiny larvae in envelope, probably Monodonts, so changed from pupae to Monodontomerus spp.and deleted mass (31.8)",,,,
6/29/2021,AF,8/30/2022,NA,NA,,C105,Control,A,22,C105-A22,4,0,Y,N,O. lignaria,1,22.01,Pupae,Pupae,F,21.9,NA,,,,,,"There are 3 adults, 1 pupae, and 1 pollen ball in straw, but only 4 cells. Did larvae or adult get into nest from the envelope?"
6/29/2021,AF,8/30/2022,NA,NA,,C105,Control,A,22,C105-A22,4,0,Y,N,O. lignaria,2,22.02,Pupae,Pupae,M,25.7,NA,,,,,,"There are 3 adults, 1 pupae, and 1 pollen ball in straw, but only 4 cells. Did larvae or adult get into nest from the envelope?"
6/29/2021,AF,8/30/2022,NA,NA,,C105,Control,A,22,C105-A22,4,0,Y,N,O. lignaria,3,22.03,Pupae,Pupae,M,23,NA,,,,,,"There are 3 adults, 1 pupae, and 1 pollen ball in straw, but only 4 cells. Did larvae or adult get into nest from the envelope?"
6/29/2021,,,,,,C105,Control,A,22,C105-A22,4,0,Y,N,O. lignaria,4,22.04,Pollen,NA,NA,NA,NA,,big pollen ball with what looks like a neonate larve inside,,,,"There are 3 adults, 1 pupae, and 1 pollen ball in straw, but only 4 cells. Did larvae or adult get into nest from the envelope?"
6/29/2021,AF,8/1/2022,NA,NA,,C105,Control,A,25,C105-A25,5,0,Y,N,O. lignaria,1,25.01,Pupae,Pupae,M,25.6,NA,,Nest: pollen stain. ,,,,
6/29/2021,AF,8/1/2022,NA,NA,,C105,Control,A,25,C105-A25,5,0,Y,N,O. lignaria,2,25.02,Pupae,Pupae,F,24.8,NA,,Nest: pollen stain. ,,,,
6/29/2021,AF,8/1/2022,NA,NA,,C105,Control,A,25,C105-A25,5,0,Y,N,O. lignaria,3,25.03,Pupae,Pupae,F,44.1,NA,,Nest: pollen stain. ,,,,
6/29/2021,AF,8/1/2022,NA,NA,,C105,Control,A,25,C105-A25,5,0,Y,N,O. lignaria,4,25.04,Pupae,Pupae,F,32.8,NA,,Nest: pollen stain. ,,,,
,,,,,,C105,Control,A,25,C105-A25,5,0,Y,N,O. lignaria,5,25.05,Empty,NA,NA,NA,NA,,Tiny bit of pollen. Collected?,,,,
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,1,26.01,Pupae,Pupae,M,28.7,NA,,,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,2,26.02,Pupae,Pupae,M,26.7,NA,,,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,3,26.03,Pupae,Pupae,M,26.9,NA,,,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,T. stansburyi,4,26.04,Larvae,Larvae,NA,32.5,NA,,Yes beetle (4/5/23),,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,5,26.05,Pupae,Pupae,M,30.1,NA,,,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/2/2022,NA,NA,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,6,26.06,Pupae,Pupae,F,59.9,NA,,,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,,,,,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,7,26.07,Pollen,NA,NA,NA,NA,,Pollen stain. Collected? 2/17/24 - 2 pollen balls loose in envelope. Placed here,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,,,,,,C105,Control,A,26,C105-A26,8,0,Y,N,O. lignaria,8,26.08,Pollen,NA,NA,NA,NA,,Pollen trace - completed pollen ball? 2/17/24 - 2 pollen balls loose in envelope. Placed here,,,,"Might be 8 pollen stains, but the one near the front may not have been a complete pollen ball. Maybe only 7 cells?"
6/29/2021,AF,8/3/2022,NA,NA,,C105,Control,A,27,C105-A27,3,0,Y,N,O. lignaria,1,27.01,Monodontomerus spp.,Larvae,NA,NA,NA,,"About 20 parasites in cocoon. Impossible to tell now (4/3/23). No mention of parasites from 10/4/21. Changed life stage to pupae (no larvae found). 2/17/24 there are a lot of tiny larvae in envelope, probably Monodonts, so changed from pupae to Monodontomerus spp.and deleted mass  (35.3)",,,,Definitely a ton of tiny larvae of something. There is also a pollen ball here. Maybe on of these adults is from another nest?
6/29/2021,AF,8/3/2022,NA,NA,,C105,Control,A,27,C105-A27,3,0,Y,N,O. lignaria,2,27.02,Pupae,Pupae,F,25,NA,,,,,,Definitely a ton of tiny larvae of something. There is also a pollen ball here. Maybe on of these adults is from another nest?
6/29/2021,AF,8/3/2022,NA,NA,,C105,Control,A,27,C105-A27,3,0,Y,N,O. lignaria,3,27.03,Pupae,Pupae,F,23.9,NA,,,,,,Definitely a ton of tiny larvae of something. There is also a pollen ball here. Maybe on of these adults is from another nest?
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,5,C107-A05,4,0,Y,N,O. lignaria,1,5.01,Pupae,Pupae,M,18.3,NA,,,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,5,C107-A05,4,0,Y,N,O. lignaria,2,5.02,Pupae,Pupae,F,42.7,NA,,,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,5,C107-A05,4,0,Y,N,O. lignaria,3,5.03,Pupae,Pupae,M,25.4,NA,,,,,,
6/30/2021,,,,,,C107,Control,A,5,C107-A05,4,0,Y,N,O. lignaria,4,5.04,Pollen,NA,NA,NA,NA,,Half pollen ball. Larvae with it?,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,6,C107-A06,5,0,Y,N,O. lignaria,1,6.01,Pupae,Pupae,M,26.7,NA,,,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,6,C107-A06,5,0,Y,N,O. lignaria,2,6.02,Pupae,Pupae,F,29,NA,,,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,6,C107-A06,5,0,Y,N,O. lignaria,3,6.03,Pupae,Pupae,F,31,NA,,,,,,
6/30/2021,AF,1/12/2022,NA,NA,,C107,Control,A,6,C107-A06,5,0,Y,N,O. lignaria,4,6.04,Pupae,Pupae,F,29.2,NA,,,,,,
6/30/2021,AF,1/14/2022,NA,NA,,C107,Control,A,6,C107-A06,5,0,Y,N,O. lignaria,5,6.05,Pupae,Pupae,M,26.3,NA,,,,,,
6/30/2021,AF,1/14/2022,NA,NA,,C107,Control,A,7,C107-A07,5,0,Y,N,O. lignaria,1,7.01,Pupae,Pupae,F,27.1,NA,Nest: pollen stains and some pollen remnants. Did I collect a pollen ball?,,,,,
6/30/2021,AF,1/14/2022,NA,NA,,C107,Control,A,7,C107-A07,5,0,Y,N,O. lignaria,2,7.02,Pupae,Pupae,M,17.2,NA,Nest: pollen stains and some pollen remnants. Did I collect a pollen ball?,,,,,
6/30/2021,AF,1/14/2022,NA,NA,,C107,Control,A,7,C107-A07,5,0,Y,N,O. lignaria,3,7.03,Pupae,Pupae,F,46.6,NA,Nest: pollen stains and some pollen remnants. Did I collect a pollen ball?,,,,,
6/30/2021,AF,1/14/2022,NA,NA,,C107,Control,A,7,C107-A07,5,0,Y,N,O. lignaria,4,7.04,Pupae,Pupae,F,38.9,NA,Nest: pollen stains and some pollen remnants. Did I collect a pollen ball?,,,,,
6/30/2021,,,,,,C107,Control,A,7,C107-A07,5,0,Y,N,O. lignaria,5,7.05,Empty,NA,NA,NA,NA,Nest: pollen stains and some pollen remnants. Did I collect a pollen ball?,less than 1/4 pollen ball. Called empty,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,1,7.01,Larvae,Larvae,NA,NA,114.2,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,2,7.02,Larvae,Larvae,NA,NA,120.5,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,3,7.03,Larvae,Larvae,NA,NA,106.1,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,4,7.04,Larvae,Larvae,NA,NA,191.7,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,5,7.05,Larvae,Larvae,NA,NA,280.9,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,6,7.06,Larvae,Larvae,NA,NA,118.4,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,8,C107-A08,7,0,Y,Y,O. lignaria,7,7.07,Larvae,Larvae,NA,NA,106.4,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,12,C107-A12,1,1,N,N,O. lignaria,1,12.01,Pollen,NA,NA,NA,NA,,"Looks like one cell was completed, and a 2nd cell was started. Pollen ball from back is still there, but there are only pollen traces in cell near the front",,,,Include?
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,1,13.01,Pupae,Pupae,M,20.8,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,2,13.02,Pupae,Pupae,F,25.3,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,3,13.03,Pupae,Pupae,M,24.9,NA,,"If species #1 is Female, then this one is too",,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,4,13.04,Pupae,Pupae,M,23.4,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,5,13.05,Pupae,Pupae,M,25.8,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,6,13.06,Pupae,Pupae,F,25.2,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,T. stansburyi,7,13.07,Larvae,Larvae,NA,65.5,NA,,,,,,
6/30/2021,AF,2/8/2022,NA,NA,,C107,Control,A,13,C107-A13,8,0,Y,N,O. lignaria,8,13.08,Pupae,Pupae,F,27.6,NA,,,,,,
6/30/2021,AF,2/18/2022,NA,NA,,C107,Control,A,14,C107-A14,1,0,Y,N,O. lignaria,1,14.01,Pollen,NA,NA,NA,NA,"No bees, pollen",Was pollen collected?,,,,Include
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,1,15.01,Pupae,Pupae,M,25.3,NA,,,,,,
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,2,15.02,Pupae,Pupae,M,25.1,NA,,,,,,
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,3,15.03,Pupae,Pupae,F,33.8,NA,,,,,,
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,4,15.04,Pupae,Pupae,F,37.6,NA,,,,,,
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,5,15.05,Pupae,Pupae,F,33.8,NA,,,,,,
6/30/2021,AF,2/9/2022,NA,NA,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,6,15.06,Pupae,Pupae,M,26.3,NA,,,,,,
6/30/2021,,,,,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,7,15.07,Empty,NA,NA,NA,NA,,Evidence of pollen. Collected?,,,,
6/30/2021,,,,,,C107,Control,A,15,C107-A15,8,0,Y,N,O. lignaria,8,15.08,Empty,NA,NA,NA,NA,,Evidence of pollen. Collected?,,,,
6/30/2021,AF,8/4/2022,NA,NA,,C107,Control,A,21,C107-A21,1,0,Y,N,O. lignaria,1,21.01,Pupae,Pupae,F,20.3,NA,,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,22,C107-A22,4,0,Y,N,O. lignaria,1,22.01,Pupae,Pupae,F,27.9,NA,Looks like 4 cells? Changed from 3 comp cells to 4,,,,,"Definetely only 3 cell, and 1 of them has 1/4 pollen ball"
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,22,C107-A22,4,0,Y,N,O. lignaria,2,22.02,Pupae,Pupae,F,42.9,NA,Looks like 4 cells? Changed from 3 comp cells to 4,,,,,"Definetely only 3 cell, and 1 of them has 1/4 pollen ball"
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,22,C107-A22,4,0,Y,N,O. lignaria,3,22.03,Pupae,Pupae,F,70.7,NA,Looks like 4 cells? Changed from 3 comp cells to 4,,,,,"Definetely only 3 cell, and 1 of them has 1/4 pollen ball"
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,22,C107-A22,4,0,Y,N,O. lignaria,4,22.04,Pupae,Pupae,M,25.9,NA,Looks like 4 cells? Changed from 3 comp cells to 4,,,,,"Definetely only 3 cell, and 1 of them has 1/4 pollen ball"
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,1,23.01,Pupae,Pupae,F,27.3,NA,,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,2,23.02,Pupae,Pupae,F,29.8,NA,,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,3,23.03,Pupae,Pupae,F,32.6,NA,,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,4,23.04,Pupae,Pupae,F,61.6,NA,,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,5,23.05,Pupae,Pupae,F,52.8,NA,,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,6,23.06,Pupae,Pupae,F,52.7,NA,,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,7,23.07,Pupae,Pupae,M,38.1,NA,,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,C107,Control,A,23,C107-A23,8,0,Y,N,O. lignaria,8,23.08,Pupae,Pupae,F,31.9,NA,,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,C107,Control,A,27,C107-A27,1,0,Y,N,O. lignaria,1,27.01,Empty,NA,NA,NA,NA,"No bees, pollen","Nest: pollen stain. Collected? If not, than it's empty",,,,
6/30/2021,AF,8/2/2022,NA,NA,,C107,Control,A,28,C107-A28,3,0,Y,N,T. stansburyi,1,28.01,Larvae,Larvae,NA,NA,NA,,Left over pollen?,,,,
6/30/2021,AF,8/2/2022,NA,NA,,C107,Control,A,28,C107-A28,3,0,Y,N,O. lignaria,2,28.02,Pupae,Pupae,F,25,NA,,,,,,
6/30/2021,AF,8/2/2022,NA,NA,,C107,Control,A,28,C107-A28,3,0,Y,N,O. lignaria,3,28.03,Pupae,Pupae,F,39.8,NA,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,29,C107-A29,5,0,Y,Y,O. lignaria,1,29.01,Larvae,Larvae,NA,NA,52.3,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,29,C107-A29,5,0,Y,Y,O. lignaria,2,29.02,Larvae,Larvae,NA,NA,116.4,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,29,C107-A29,5,0,Y,Y,O. lignaria,3,29.03,Larvae,Larvae,NA,NA,48.9,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,29,C107-A29,5,0,Y,Y,O. lignaria,4,29.04,Larvae,Larvae,NA,NA,77.5,,,,,,
7/5/2021,NA,NA,AGF,11/12/2021,,C107,Control,A,29,C107-A29,5,0,Y,Y,O. lignaria,5,29.05,Larvae,Larvae,NA,NA,41.6,,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,T. stansburyi,1,30.01,Larvae,Larvae,NA,NA,NA,,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,T. stansburyi,2,30.02,Larvae,Larvae,NA,NA,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,O. lignaria,3,30.03,Pupae,Pupae,M,26.2,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,O. lignaria,4,30.04,Pupae,Pupae,F,50,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,O. lignaria,5,30.05,Pupae,Pupae,F,43,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,O. lignaria,6,30.06,Pupae,Pupae,F,53.3,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,A,30,C107-A30,7,0,Y,N,O. lignaria,7,30.07,Pupae,Pupae,F,51.4,NA,,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,C107,Control,B,29,C107-B29,0,1,N,N,O. lignaria,1,29.01,NA,NA,NA,NA,NA,Lots of those caterpiller things,,,,,"Parasites? Maybe? It might not be an O. lig nest. Maybe ""caterpillars"" are Trypoxylon larvae?"
6/28/2021,AF,12/16/2021,NA,NA,,C11,Control,A,3,C11-A03,2,0,Y,N,Unk,1,3.01,,,,,NA,Veg walls,,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,1,4.01,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,2,4.02,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,3,4.03,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,4,4.04,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,5,4.05,Pupae,Pupae,NA,NA,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,6,4.06,Larvae,Larvae,NA,NA,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,7,4.07,Pupae,Pupae,NA,NA,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,8,4.08,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,9,4.09,Pupae,Pupae,NA,NA,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,10,4.1,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,11,4.11,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,A,4,C11-A04,16,0,Y,N,Unk,12,4.12,,,,,NA,"Veg walls, some pollen still",,,,,
6/28/2021,AF,1/25/2022,NA,NA,,C11,Control,A,12,C11-A12,0,0,Y,N,Unk,1,12.01,,,,,NA,Veg wall cap towards back (2nd veg wall after cell),,,,,
6/28/2021,AF,8/4/2022,NA,NA,,C11,Control,A,21,C11-A21,3,0,N,N,Unk,1,21.01,,,,,NA,"Veg wall cap started, some pollen",,,,,
6/28/2021,AF,8/4/2022,NA,NA,,C11,Control,A,21,C11-A21,3,0,N,N,Unk,2,21.02,,,,,NA,"Veg wall cap started, some pollen",,,,,
6/28/2021,AF,8/30/2022,NA,NA,,C11,Control,A,22,C11-A22,2,1,N,N,Unk,1,22.01,Pupae,Pupae,NA,NA,NA,"Veg wall cap started, some pollen",,,,,
6/28/2021,AF,12/9/2021,NA,NA,,C11,Control,B,2,C11-B02,2,1,0,Y,Unk,1,2.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,12/16/2021,NA,NA,,C11,Control,B,3,C11-B03,3,7,0,Y,Unk,1,3.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,12/16/2021,NA,NA,,C11,Control,B,3,C11-B03,3,7,0,Y,Unk,2,3.02,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,12/16/2021,NA,NA,,C11,Control,B,3,C11-B03,3,7,0,Y,Unk,3,3.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/6/2022,NA,NA,,C11,Control,B,4,C11-B04,4,2,0,Y,Unk,1,4.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,1/18/2022,NA,NA,,C11,Control,B,7,C11-B07,7,3,0,Y,Unk,1,7.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,1/18/2022,NA,NA,,C11,Control,B,9,C11-B09,9,0,0,N,Unk,1,9.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,1/20/2022,NA,NA,,C11,Control,B,9,C11-B09,9,0,0,N,Unk,2,9.02,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,3/1/2022,NA,NA,,C11,Control,B,18,C11-B18,18,5,0,Y,Unk,1,18.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,3/1/2022,NA,NA,,C11,Control,B,18,C11-B18,18,5,0,Y,Unk,2,18.02,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,3/1/2022,NA,NA,,C11,Control,B,18,C11-B18,18,5,0,Y,Unk,3,18.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,3/1/2022,NA,NA,,C11,Control,B,18,C11-B18,18,5,0,Y,Unk,4,18.04,,,,,NA,Parasites? Halictids?,,,,,
6/28/2021,AF,3/1/2022,NA,NA,,C11,Control,B,18,C11-B18,18,5,0,Y,Unk,5,18.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,C11,Control,B,26,C11-B26,26,3,0,Y,Unk,1,26.01,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,C11,Control,B,26,C11-B26,26,3,0,Y,Unk,2,26.02,,,,,NA,Parasites? Halictid?,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,C11,Control,B,26,C11-B26,26,3,0,Y,Unk,3,26.03,,,,,NA,Parasites? Halictid,,,,,
6/28/2021,AF,8/3/2022,NA,NA,,C11,Control,B,26,C11-B26,26,3,0,Y,Unk,4,26.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
