Date,Site,Habitat,Recorder,LineDistance,Code,Family,Genus,Species,Species2,NumBlooms,NumStems,PollenCollected (Y/N),Notes
6/11/2021,C105,Control,JMD,34.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,36.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,37.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,40.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,6,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,40.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,40.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,41.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,42,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,7,7,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,42.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,13,10,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,42.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,14,11,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,47.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,47.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,48,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,48.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,48.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,49,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,49.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,49.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,49.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,15,9,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,8,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,10,6,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,9,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,50.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,51,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,51.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,51.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,52,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,52,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,52,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,52.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,7,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,53,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,53.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,53.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,54.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,55.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,55.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,55.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,57,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,57.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,57.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,58.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,58.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,59.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,61.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,8,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,61.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,62.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,62.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,62.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,62.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,63,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,63.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,64.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,64.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,64.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,65.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,65.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,65.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,65.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,66,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,66.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,67.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,67.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,68.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,68.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,70.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,71.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,73.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,73.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,74.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,3,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,75.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,75.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,75.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,76.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,4,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,78,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,79.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,79.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,79.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,10-Jan,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,23-10,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,23-10,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,23-10,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,6,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,14,11,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,4,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,3,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,20,9,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,27-29,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,5,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43-45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43-45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43-45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43-45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/11/2021,C105,Control,JMD,43-45,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/4/2021,C107,Control,JMD,96.5,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,Y,"def a brassica, collected VERY small, forked New petals. Alyssum alyssoides. Changed from Unkweed to ALAL3"
6/4/2021,C107,Control,JMD,98.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,1,Y,Alyssum alyssoides. Changed from Unkweed to ALAL3
6/4/2021,C107,Control,JMD,98.3,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,1,Y,Alyssum alyssoides. Changed from Unkweed to ALAL3
6/4/2021,C107,Control,JMD,39.5,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,6,1,N,diff from previous collections. Collected. Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,39.6,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,7,1,Y,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,39.7,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,11,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,4,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,5,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,4,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,4,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,10,1,Y,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,5,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,1,1,N,X4. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,5,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,45.1,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,8,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,96.8,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,5,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,2,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,3,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,11,2,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,3,1,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,5,1,Y,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,40-45,ANOC2,BRASSICACEAE,Androsace,occidentalis,Androsace occidentalis,6,2,N,Androsace occidentalis. Changed from SPERG to ANOC2
6/4/2021,C107,Control,JMD,95-96,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,1,1,Y,X9
6/4/2021,C107,Control,JMD,95-96,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,4,2,N,
6/4/2021,C107,Control,JMD,95-96,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,5,1,N,x2
6/4/2021,C107,Control,JMD,95-96,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,3,1,N,x5
6/4/2021,C107,Control,JMD,96-97,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,1,1,N,x26
6/4/2021,C107,Control,JMD,96-97,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,2,1,N,x9
6/4/2021,C107,Control,JMD,97-98,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,1,1,N,X4
6/4/2021,C107,Control,JMD,97-98,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,2,1,N,X7
6/4/2021,C107,Control,JMD,97-98,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,3,1,N,X4
6/4/2021,C107,Control,JMD,45.1,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,7,1,Y,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,30.4,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,3,1,Y,diff from H101? Collected. Nope! Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,37.1,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,7,1,Y,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,97.1,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,97.3,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,3,1,Y,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,97.4,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,98.3,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,1,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/4/2021,C107,Control,JMD,90.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,C107,Control,JMD,37.4,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,6,4,N,"yellow flowers, small spatula basal leaves. Collected. Physaria bellii. Changed from Unkbrass2 to PHBE2"
6/10/2021,C108,Control,JMD,16.9,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/10/2021,C108,Control,JMD,18.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/10/2021,C108,Control,JMD,19.3,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/10/2021,C108,Control,JMD,21.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/10/2021,C108,Control,JMD,78.6,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/10/2021,C108,Control,JMD,34.4,MELA3,BORAGINACEAE,Mertensia,lanceolata,Mertensia lanceolata,2,1,Y,Mertensia lancelotta
6/10/2021,C108,Control,JMD,28.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,C108,Control,JMD,28.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,C108,Control,JMD,29.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,1,N,Stellaria longifolia. Changed from MOUSE to STLO
